an,bn,ratio,gmp_ns,simd_ns,speedup
1520,1520,1.0000,92872.1,36909.1,2.5162
1524,191,0.1250,35331.5,11636.7,3.0362
1524,305,0.2000,45223.2,16015.4,2.8237
1524,381,0.2500,50331.2,16763.3,3.0025
1524,508,0.3333,57462.6,19762.7,2.9076
1524,610,0.4000,64214.2,23110.1,2.7786
1524,762,0.5000,67257.9,24289.4,2.7690
1524,991,0.6500,81994.3,29178.4,2.8101
1524,1219,0.8000,82636.1,34655.7,2.3845
1524,1524,1.0000,92984.1,37302.4,2.4927
1528,191,0.1250,35312.3,11633.4,3.0354
1528,306,0.2000,45261.0,15948.5,2.8379
1528,382,0.2500,50451.3,17107.8,2.9490
1528,509,0.3333,57610.7,20192.9,2.8530
1528,611,0.4000,67444.2,23963.1,2.8145
1528,764,0.5000,67442.8,24483.1,2.7547
1528,993,0.6500,82410.7,29387.7,2.8043
1528,1222,0.8000,82638.9,34710.7,2.3808
1528,1528,1.0000,93140.5,37343.4,2.4942
1532,192,0.1250,35426.1,11610.9,3.0511
1532,306,0.2000,45317.4,15815.0,2.8655
1532,383,0.2500,50563.3,16970.2,2.9795
1532,511,0.3333,57682.0,19932.3,2.8939
1532,613,0.4000,64888.0,23316.8,2.7829
1532,766,0.5000,68262.9,24686.6,2.7652
1532,996,0.6500,82294.0,29418.1,2.7974
1532,1226,0.8000,82730.5,35018.4,2.3625
1532,1532,1.0000,94680.6,37507.5,2.5243
1536,192,0.1250,35426.6,11573.0,3.0611
1536,307,0.2000,45550.2,15629.5,2.9144
1536,384,0.2500,50492.1,16976.5,2.9742
1536,512,0.3333,57754.7,20096.4,2.8739
1536,614,0.4000,68011.4,24008.1,2.8328
1536,768,0.5000,68558.5,25110.3,2.7303
1536,998,0.6500,82597.1,29708.8,2.7802
1536,1229,0.8000,82859.8,35159.4,2.3567
1536,1536,1.0000,94806.8,37863.1,2.5039
1540,193,0.1250,36112.4,11539.7,3.1294
1540,308,0.2000,45706.8,15984.8,2.8594
1540,385,0.2500,51664.3,16941.0,3.0497
1540,513,0.3333,58541.7,19959.2,2.9331
1540,616,0.4000,67991.3,23475.1,2.8963
1540,770,0.5000,69044.3,24911.2,2.7716
1540,1001,0.6500,82502.4,29638.8,2.7836
1540,1232,0.8000,82543.2,35051.2,2.3549
1540,1540,1.0000,94810.6,38011.5,2.4943
1544,193,0.1250,36032.7,11519.9,3.1279
1544,309,0.2000,45867.0,15864.4,2.8912
1544,386,0.2500,51712.9,17025.5,3.0374
1544,515,0.3333,58712.6,20118.4,2.9183
1544,618,0.4000,66035.5,23464.4,2.8143
1544,772,0.5000,69128.4,25018.0,2.7631
1544,1004,0.6500,82391.6,29936.1,2.7523
1544,1235,0.8000,84390.3,34833.5,2.4227
1544,1544,1.0000,95117.3,38343.8,2.4806
1548,194,0.1250,36236.6,11897.6,3.0457
1548,310,0.2000,46025.0,15876.5,2.8989
1548,387,0.2500,51661.4,16892.8,3.0582
1548,516,0.3333,58832.8,20131.3,2.9225
1548,619,0.4000,68743.5,23938.6,2.8717
1548,774,0.5000,69075.2,25087.9,2.7533
1548,1006,0.6500,83582.7,29885.5,2.7968
1548,1238,0.8000,84068.8,34971.8,2.4039
1548,1548,1.0000,95630.2,38360.9,2.4929
1552,194,0.1250,36247.5,11898.7,3.0464
1552,310,0.2000,46141.0,15293.7,3.0170
1552,388,0.2500,52231.5,16966.3,3.0785
1552,517,0.3333,58649.6,20001.6,2.9322
1552,621,0.4000,66376.1,23607.4,2.8117
1552,776,0.5000,69530.9,25010.2,2.7801
1552,1009,0.6500,83696.7,29924.9,2.7969
1552,1242,0.8000,84749.9,34921.2,2.4269
1552,1552,1.0000,95933.8,38496.3,2.4920
1556,195,0.1250,36406.3,11811.2,3.0824
1556,311,0.2000,46410.4,15245.6,3.0442
1556,389,0.2500,52471.2,17234.9,3.0445
1556,519,0.3333,58907.4,19985.5,2.9475
1556,622,0.4000,68986.3,23473.8,2.9389
1556,778,0.5000,70395.8,25032.6,2.8122
1556,1011,0.6500,83882.7,30152.8,2.7819
1556,1245,0.8000,84622.7,34821.0,2.4302
1556,1556,1.0000,96582.6,38379.0,2.5165
1560,195,0.1250,36335.3,11770.5,3.0870
1560,312,0.2000,46336.5,15109.8,3.0666
1560,390,0.2500,52481.7,16902.4,3.1050
1560,520,0.3333,59486.1,19917.1,2.9867
1560,624,0.4000,68922.4,23313.0,2.9564
1560,780,0.5000,70145.9,25004.2,2.8054
1560,1014,0.6500,84115.0,29769.3,2.8256
1560,1248,0.8000,85210.1,34726.0,2.4538
1560,1560,1.0000,97129.7,38821.6,2.5019
1564,196,0.1250,37325.6,11798.1,3.1637
1564,313,0.2000,47173.9,16115.5,2.9272
1564,391,0.2500,52373.9,17407.5,3.0087
1564,521,0.3333,60144.3,20225.4,2.9737
1564,626,0.4000,67347.8,23910.6,2.8167
1564,782,0.5000,70966.0,25407.6,2.7931
1564,1017,0.6500,84390.5,30042.5,2.8090
1564,1251,0.8000,84930.3,35373.1,2.4010
1564,1564,1.0000,97481.8,38964.8,2.5018
1568,196,0.1250,37352.1,11825.6,3.1586
1568,314,0.2000,47285.8,16251.5,2.9096
1568,392,0.2500,52710.1,17295.3,3.0477
1568,523,0.3333,60428.4,20317.2,2.9742
1568,627,0.4000,69533.1,23892.2,2.9103
1568,784,0.5000,70787.0,25428.4,2.7838
1568,1019,0.6500,83876.6,30181.0,2.7791
1568,1254,0.8000,86445.9,35420.6,2.4406
1568,1568,1.0000,97268.0,38997.5,2.4942
1572,197,0.1250,37571.1,12275.4,3.0607
1572,314,0.2000,47493.7,15878.0,2.9912
1572,393,0.2500,52679.7,17216.4,3.0599
1572,524,0.3333,60478.2,20474.2,2.9539
1572,629,0.4000,67988.3,23987.4,2.8343
1572,786,0.5000,71287.4,25306.5,2.8170
1572,1022,0.6500,84010.6,30473.9,2.7568
1572,1258,0.8000,86427.8,36138.1,2.3916
1572,1572,1.0000,98172.6,39323.9,2.4965
1576,197,0.1250,37572.3,12219.9,3.0747
1576,315,0.2000,47374.5,15815.9,2.9954
1576,394,0.2500,53994.4,17339.3,3.1140
1576,525,0.3333,60350.2,21282.1,2.8357
1576,630,0.4000,70213.8,24427.9,2.8743
1576,788,0.5000,71297.0,25542.7,2.7913
1576,1024,0.6500,86079.9,30579.1,2.8150
1576,1261,0.8000,86555.1,36042.3,2.4015
1576,1576,1.0000,98112.8,39577.2,2.4790
1580,198,0.1250,37729.5,12120.2,3.1129
1580,316,0.2000,47903.6,16189.1,2.9590
1580,395,0.2500,54261.9,17850.9,3.0397
1580,527,0.3333,60578.1,21346.5,2.8378
1580,632,0.4000,70939.2,24900.0,2.8490
1580,790,0.5000,71863.3,25812.1,2.7841
1580,1027,0.6500,86794.0,30796.7,2.8183
1580,1264,0.8000,86752.2,36665.1,2.3661
1580,1580,1.0000,99602.2,39547.4,2.5186
1584,198,0.1250,37816.7,12124.3,3.1191
1584,317,0.2000,47983.8,17024.4,2.8185
1584,396,0.2500,54192.3,17904.7,3.0267
1584,528,0.3333,60374.1,21555.3,2.8009
1584,634,0.4000,68460.2,24622.6,2.7804
1584,792,0.5000,71787.4,26035.5,2.7573
1584,1030,0.6500,86538.2,31017.4,2.7900
1584,1267,0.8000,86753.7,36813.7,2.3566
1584,1584,1.0000,99145.3,39644.8,2.5008
1588,199,0.1250,37893.1,12186.6,3.1094
1588,318,0.2000,48108.5,16962.3,2.8362
1588,397,0.2500,54527.4,17683.9,3.0834
1588,529,0.3333,61525.2,21403.1,2.8746
1588,635,0.4000,71031.2,25718.2,2.7619
1588,794,0.5000,71904.8,26341.2,2.7297
1588,1032,0.6500,86730.5,31279.5,2.7728
1588,1270,0.8000,86771.7,37262.3,2.3287
1588,1588,1.0000,99919.4,39835.1,2.5083
1592,199,0.1250,37996.3,12214.6,3.1107
1592,318,0.2000,48246.1,16638.4,2.8997
1592,398,0.2500,54537.6,17731.7,3.0757
1592,531,0.3333,61360.4,22305.1,2.7510
1592,637,0.4000,68801.6,25504.4,2.6976
1592,796,0.5000,72051.1,25922.8,2.7795
1592,1035,0.6500,86852.0,31377.0,2.7680
1592,1274,0.8000,86769.2,37325.4,2.3247
1592,1592,1.0000,99727.1,39914.0,2.4985
1596,200,0.1250,37930.1,12311.4,3.0809
1596,319,0.2000,48284.4,16540.9,2.9191
1596,399,0.2500,54759.6,17753.4,3.0845
1596,532,0.3333,61486.4,22588.1,2.7221
1596,638,0.4000,71569.2,25602.0,2.7955
1596,798,0.5000,72302.7,26065.4,2.7739
1596,1037,0.6500,86769.2,31746.9,2.7332
1596,1277,0.8000,87928.1,37219.9,2.3624
1596,1596,1.0000,100532.9,39967.7,2.5154
1600,200,0.1250,37949.6,12333.3,3.0770
1600,320,0.2000,48327.1,16538.0,2.9222
1600,400,0.2500,54712.9,17871.8,3.0614
1600,533,0.3333,61505.4,22513.5,2.7319
1600,640,0.4000,71976.0,25772.2,2.7928
1600,800,0.5000,72401.5,26241.9,2.7590
1600,1040,0.6500,87168.9,31542.8,2.7635
1600,1280,0.8000,88222.3,37421.7,2.3575
1600,1600,1.0000,100469.3,40241.8,2.4966
1604,201,0.1250,38216.3,12582.8,3.0372
1604,321,0.2000,48406.9,17195.2,2.8151
1604,401,0.2500,54875.6,17885.0,3.0682
1604,535,0.3333,61555.9,23116.6,2.6628
1604,642,0.4000,70221.1,25207.8,2.7857
1604,802,0.5000,73812.7,26349.5,2.8013
1604,1043,0.6500,87659.1,31682.3,2.7668
1604,1283,0.8000,88601.8,37312.3,2.3746
1604,1604,1.0000,101846.6,39927.2,2.5508
1608,201,0.1250,38209.5,12573.7,3.0389
1608,322,0.2000,49629.7,17323.0,2.8650
1608,402,0.2500,55167.3,18268.0,3.0199
1608,536,0.3333,61766.4,22855.8,2.7024
1608,643,0.4000,72785.0,25781.1,2.8232
1608,804,0.5000,74082.3,26391.7,2.8070
1608,1045,0.6500,87762.2,31625.1,2.7751
1608,1286,0.8000,88630.0,37696.6,2.3511
1608,1608,1.0000,101898.9,40177.7,2.5362
1612,202,0.1250,38425.1,12203.1,3.1488
1612,322,0.2000,48800.4,16968.8,2.8759
1612,403,0.2500,55192.6,17542.9,3.1462
1612,537,0.3333,61303.2,22684.1,2.7025
1612,645,0.4000,69246.0,24673.7,2.8065
1612,806,0.5000,72572.2,25621.7,2.8325
1612,1048,0.6500,85984.3,30897.0,2.7829
1612,1290,0.8000,87051.4,36991.9,2.3533
1612,1612,1.0000,100026.8,39637.5,2.5235
1616,202,0.1250,38430.0,12194.1,3.1515
1616,323,0.2000,48706.3,16926.5,2.8775
1616,404,0.2500,55023.0,17909.0,3.0724
1616,539,0.3333,61995.7,22269.3,2.7839
1616,646,0.4000,72261.1,25066.3,2.8828
1616,808,0.5000,72827.6,26408.6,2.7577
1616,1050,0.6500,86187.4,31069.9,2.7740
1616,1293,0.8000,87121.8,37090.3,2.3489
1616,1616,1.0000,100295.3,39908.3,2.5131
1620,203,0.1250,38531.0,12269.1,3.1405
1620,324,0.2000,48711.4,17217.4,2.8292
1620,405,0.2500,55105.2,17986.3,3.0637
1620,540,0.3333,62066.6,22579.8,2.7488
1620,648,0.4000,72280.7,24922.8,2.9002
1620,810,0.5000,72981.5,26047.0,2.8019
1620,1053,0.6500,86339.6,30952.6,2.7894
1620,1296,0.8000,88535.5,37208.1,2.3795
1620,1620,1.0000,101853.9,39599.0,2.5721
1624,203,0.1250,38907.7,12253.8,3.1752
1624,325,0.2000,49162.3,17238.5,2.8519
1624,406,0.2500,55861.3,18009.3,3.1018
1624,541,0.3333,62372.5,22477.9,2.7748
1624,650,0.4000,69822.8,25114.5,2.7802
1624,812,0.5000,73701.4,26365.8,2.7953
1624,1056,0.6500,86466.2,30863.7,2.8015
1624,1299,0.8000,88912.5,37049.4,2.3998
1624,1624,1.0000,101922.4,39428.4,2.5850
1628,204,0.1250,38974.8,12329.4,3.1611
1628,326,0.2000,49033.6,17303.9,2.8337
1628,407,0.2500,55607.2,17934.8,3.1005
1628,543,0.3333,62485.7,22638.6,2.7601
1628,651,0.4000,73384.5,25251.0,2.9062
1628,814,0.5000,74430.4,26620.6,2.7960
1628,1058,0.6500,86732.9,30906.0,2.8063
1628,1302,0.8000,89374.4,37757.2,2.3671
1628,1628,1.0000,102957.4,39459.9,2.6092
1632,204,0.1250,38923.3,12299.6,3.1646
1632,326,0.2000,49033.7,17402.9,2.8176
1632,408,0.2500,56243.9,17987.3,3.1269
1632,544,0.3333,62687.1,22461.8,2.7908
1632,653,0.4000,70960.7,25419.0,2.7916
1632,816,0.5000,74496.6,26732.6,2.7867
1632,1061,0.6500,88394.2,30617.8,2.8870
1632,1306,0.8000,89761.7,37823.3,2.3732
1632,1632,1.0000,102877.4,39501.0,2.6044
1636,205,0.1250,39325.7,12343.7,3.1859
1636,327,0.2000,49253.9,17428.0,2.8261
1636,409,0.2500,56083.1,18011.4,3.1138
1636,545,0.3333,63116.6,22937.5,2.7517
1636,654,0.4000,74326.7,25917.2,2.8678
1636,818,0.5000,74778.1,26244.3,2.8493
1636,1063,0.6500,89333.5,30662.0,2.9135
1636,1309,0.8000,89808.4,37766.9,2.3780
1636,1636,1.0000,103509.5,39379.6,2.6285
1640,205,0.1250,39279.1,12309.6,3.1909
1640,328,0.2000,49792.6,17231.7,2.8896
1640,410,0.2500,56452.0,17992.6,3.1375
1640,547,0.3333,63435.5,22695.2,2.7951
1640,656,0.4000,75147.3,25350.0,2.9644
1640,820,0.5000,74972.8,26459.5,2.8335
1640,1066,0.6500,89281.9,31083.9,2.8723
1640,1312,0.8000,90499.3,37808.7,2.3936
1640,1640,1.0000,103531.9,40118.7,2.5806
1644,206,0.1250,39496.6,12207.5,3.2354
1644,329,0.2000,50006.7,17349.8,2.8823
1644,411,0.2500,56074.9,18084.7,3.1007
1644,548,0.3333,63348.7,22931.2,2.7626
1644,658,0.4000,71399.8,25348.9,2.8167
1644,822,0.5000,75129.0,26324.3,2.8540
1644,1069,0.6500,89299.5,31371.9,2.8465
1644,1315,0.8000,90626.1,38227.9,2.3707
1644,1644,1.0000,104006.7,40246.1,2.5843
1648,206,0.1250,39429.2,12280.4,3.2107
1648,330,0.2000,50132.7,17647.2,2.8408
1648,412,0.2500,57638.2,18118.1,3.1813
1648,549,0.3333,63576.9,22907.3,2.7754
1648,659,0.4000,75606.7,25608.5,2.9524
1648,824,0.5000,75263.1,26553.3,2.8344
1648,1071,0.6500,89650.3,31460.3,2.8496
1648,1318,0.8000,90833.2,38110.2,2.3834
1648,1648,1.0000,103995.2,40387.6,2.5749
1652,207,0.1250,39655.8,12410.9,3.1952
1652,330,0.2000,50057.1,17637.8,2.8381
1652,413,0.2500,57355.2,17988.1,3.1885
1652,551,0.3333,63498.5,23043.0,2.7557
1652,661,0.4000,72702.9,25623.2,2.8374
1652,826,0.5000,76343.2,26881.0,2.8400
1652,1074,0.6500,90195.6,31572.8,2.8568
1652,1322,0.8000,91032.0,37944.6,2.3991
1652,1652,1.0000,105358.5,41079.2,2.5648
1656,207,0.1250,39988.5,12437.7,3.2151
1656,331,0.2000,50894.0,17818.8,2.8562
1656,414,0.2500,57329.0,18002.9,3.1844
1656,552,0.3333,64057.7,23041.6,2.7801
1656,662,0.4000,76467.6,26960.1,2.8363
1656,828,0.5000,76628.8,26696.2,2.8704
1656,1076,0.6500,89745.3,31908.9,2.8125
1656,1325,0.8000,91355.4,38171.4,2.3933
1656,1656,1.0000,104577.6,41297.9,2.5323
1660,208,0.1250,39975.2,12291.6,3.2522
1660,332,0.2000,50672.4,17628.3,2.8745
1660,415,0.2500,57564.3,17926.8,3.2111
1660,553,0.3333,64363.2,23101.0,2.7862
1660,664,0.4000,76094.8,25417.3,2.9938
1660,830,0.5000,76080.5,26528.9,2.8678
1660,1079,0.6500,91058.5,32404.1,2.8101
1660,1328,0.8000,91282.8,38615.9,2.3639
1660,1660,1.0000,105095.4,41835.4,2.5121
1664,208,0.1250,40021.7,12270.4,3.2617
1664,333,0.2000,50668.5,17676.4,2.8664
1664,416,0.2500,57670.5,17704.4,3.2574
1664,555,0.3333,64099.3,23373.4,2.7424
1664,666,0.4000,72695.2,24858.3,2.9244
1664,832,0.5000,76413.0,25845.0,2.9566
1664,1082,0.6500,91360.9,32809.6,2.7846
1664,1331,0.8000,91522.9,38419.4,2.3822
1664,1664,1.0000,104873.3,41890.5,2.5035
1668,209,0.1250,40365.9,12696.1,3.1794
1668,334,0.2000,51199.8,17686.4,2.8949
1668,417,0.2500,57844.7,18179.1,3.1819
1668,556,0.3333,64881.3,23678.5,2.7401
1668,667,0.4000,76647.6,26540.4,2.8880
1668,834,0.5000,76465.6,26611.0,2.8735
1668,1084,0.6500,91275.5,32697.1,2.7915
1668,1334,0.8000,91305.3,38626.6,2.3638
1668,1668,1.0000,105306.0,42025.3,2.5058
1672,209,0.1250,40430.8,12705.2,3.1822
1672,334,0.2000,51179.2,17829.9,2.8704
1672,418,0.2500,58232.3,18460.2,3.1545
1672,557,0.3333,64930.6,23673.8,2.7427
1672,669,0.4000,73000.8,25830.7,2.8261
1672,836,0.5000,76602.1,26853.5,2.8526
1672,1087,0.6500,91410.2,32908.0,2.7777
1672,1338,0.8000,92913.7,38700.0,2.4009
1672,1672,1.0000,105344.8,41869.9,2.5160
1676,210,0.1250,40473.8,13263.4,3.0515
1676,335,0.2000,51221.8,17865.1,2.8671
1676,419,0.2500,58108.2,18479.8,3.1444
1676,559,0.3333,64974.3,23665.2,2.7456
1676,670,0.4000,76933.3,26680.5,2.8835
1676,838,0.5000,77399.1,27056.5,2.8606
1676,1089,0.6500,91494.0,33093.9,2.7647
1676,1341,0.8000,93672.3,39166.6,2.3916
1676,1676,1.0000,106894.2,42009.7,2.5445
1680,210,0.1250,40373.7,13304.1,3.0347
1680,336,0.2000,51411.8,17899.6,2.8722
1680,420,0.2500,58102.5,18790.7,3.0921
1680,560,0.3333,65052.5,23820.9,2.7309
1680,672,0.4000,77064.0,26296.4,2.9306
1680,840,0.5000,77302.0,27480.6,2.8130
1680,1092,0.6500,91501.5,33219.1,2.7545
1680,1344,0.8000,93117.5,39118.1,2.3804
1680,1680,1.0000,106985.3,42398.9,2.5233
1684,211,0.1250,40770.6,13252.4,3.0765
1684,337,0.2000,51432.7,18043.4,2.8505
1684,421,0.2500,59133.1,19167.6,3.0851
1684,561,0.3333,65353.7,24253.7,2.6946
1684,674,0.4000,73757.6,26610.9,2.7717
1684,842,0.5000,77450.9,27816.8,2.7843
1684,1095,0.6500,91821.2,33271.3,2.7598
1684,1347,0.8000,93293.2,39268.6,2.3758
1684,1684,1.0000,107145.9,42207.1,2.5386
1688,211,0.1250,40872.0,13250.6,3.0845
1688,338,0.2000,51536.0,18065.8,2.8527
1688,422,0.2500,59118.7,19166.4,3.0845
1688,563,0.3333,65662.4,23927.7,2.7442
1688,675,0.4000,77329.4,26614.7,2.9055
1688,844,0.5000,77945.9,28097.9,2.7741
1688,1097,0.6500,92918.3,33258.9,2.7938
1688,1350,0.8000,93433.5,39518.7,2.3643
1688,1688,1.0000,107278.3,42851.0,2.5035
1692,212,0.1250,41090.7,13225.5,3.1069
1692,338,0.2000,51391.2,17243.6,2.9803
1692,423,0.2500,59499.5,19178.2,3.1025
1692,564,0.3333,65818.3,24110.5,2.7299
1692,677,0.4000,74143.5,26878.8,2.7584
1692,846,0.5000,77829.3,28269.7,2.7531
1692,1100,0.6500,93462.6,33288.9,2.8076
1692,1354,0.8000,93912.4,39853.3,2.3564
1692,1692,1.0000,107908.3,43193.8,2.4982
1696,212,0.1250,41152.5,13342.2,3.0844
1696,339,0.2000,51606.3,18254.3,2.8271
1696,424,0.2500,59650.8,19164.1,3.1126
1696,565,0.3333,65772.6,23976.7,2.7432
1696,678,0.4000,77857.3,27546.5,2.8264
1696,848,0.5000,77960.6,28188.9,2.7656
1696,1102,0.6500,93442.6,33271.8,2.8085
1696,1357,0.8000,93712.6,39535.8,2.3703
1696,1696,1.0000,107385.8,42391.7,2.5332
1700,213,0.1250,40898.5,13468.1,3.0367
1700,340,0.2000,52508.8,18355.0,2.8607
1700,425,0.2500,59586.2,19405.0,3.0707
1700,567,0.3333,65849.0,23915.3,2.7534
1700,680,0.4000,78155.7,27274.5,2.8655
1700,850,0.5000,78803.2,28366.7,2.7780
1700,1105,0.6500,93428.9,33643.2,2.7771
1700,1360,0.8000,94838.4,39555.9,2.3976
1700,1700,1.0000,108265.1,43147.9,2.5092
1704,213,0.1250,40873.7,13509.9,3.0255
1704,341,0.2000,52650.3,18284.3,2.8795
1704,426,0.2500,59859.8,19284.6,3.1040
1704,568,0.3333,66240.7,24156.1,2.7422
1704,682,0.4000,75036.1,27133.1,2.7655
1704,852,0.5000,78769.2,28558.4,2.7582
1704,1108,0.6500,93564.8,33591.4,2.7854
1704,1363,0.8000,94886.8,39984.0,2.3731
1704,1704,1.0000,108222.1,42820.7,2.5273
1708,214,0.1250,41731.8,13265.1,3.1460
1708,342,0.2000,52558.9,18390.6,2.8579
1708,427,0.2500,59884.9,19387.1,3.0889
1708,569,0.3333,66781.2,23984.3,2.7844
1708,683,0.4000,79160.5,27263.1,2.9036
1708,854,0.5000,79022.1,28612.0,2.7619
1708,1110,0.6500,93782.8,33640.0,2.7878
1708,1366,0.8000,95720.9,40374.9,2.3708
1708,1708,1.0000,109141.7,43084.5,2.5332
1712,214,0.1250,41729.3,13271.1,3.1444
1712,342,0.2000,53043.7,17824.6,2.9759
1712,428,0.2500,59953.5,19499.0,3.0747
1712,571,0.3333,66599.2,24196.2,2.7525
1712,685,0.4000,75473.5,27195.2,2.7752
1712,856,0.5000,79146.6,28638.8,2.7636
1712,1113,0.6500,93863.9,33856.4,2.7724
1712,1370,0.8000,95662.5,40575.3,2.3577
1712,1712,1.0000,109249.3,43529.3,2.5098
1716,215,0.1250,41904.7,13291.5,3.1527
1716,343,0.2000,53224.0,18572.7,2.8657
1716,429,0.2500,60130.3,19487.7,3.0855
1716,572,0.3333,66828.1,23994.9,2.7851
1716,686,0.4000,79507.0,27494.9,2.8917
1716,858,0.5000,79497.3,28083.7,2.8307
1716,1115,0.6500,94970.8,33590.8,2.8273
1716,1373,0.8000,95856.4,40903.2,2.3435
1716,1716,1.0000,109292.5,43202.0,2.5298
1720,215,0.1250,41918.5,13297.3,3.1524
1720,344,0.2000,53250.9,18706.9,2.8466
1720,430,0.2500,61182.2,19527.5,3.1331
1720,573,0.3333,67045.1,24412.8,2.7463
1720,688,0.4000,79585.9,27626.8,2.8808
1720,860,0.5000,79648.0,28963.8,2.7499
1720,1118,0.6500,94898.2,34110.2,2.7821
1720,1376,0.8000,95921.3,40799.2,2.3511
1720,1720,1.0000,109482.6,43916.7,2.4930
1724,216,0.1250,42027.4,13476.0,3.1187
1724,345,0.2000,53561.1,18722.9,2.8607
1724,431,0.2500,61481.3,19910.6,3.0879
1724,575,0.3333,67766.6,24445.9,2.7721
1724,690,0.4000,76887.2,27444.2,2.8016
1724,862,0.5000,80611.7,28763.7,2.8026
1724,1121,0.6500,94934.9,34201.2,2.7758
1724,1379,0.8000,95950.7,40822.8,2.3504
1724,1724,1.0000,111092.2,43959.6,2.5271
1728,216,0.1250,41980.8,13537.5,3.1011
1728,346,0.2000,53479.6,18522.2,2.8873
1728,432,0.2500,61381.4,19790.0,3.1016
1728,576,0.3333,67625.4,24499.6,2.7603
1728,691,0.4000,79081.4,27499.7,2.8757
1728,864,0.5000,80786.0,28685.2,2.8163
1728,1123,0.6500,95155.2,34262.3,2.7773
1728,1382,0.8000,97393.9,40808.7,2.3866
1728,1728,1.0000,111340.3,44083.7,2.5257
1732,217,0.1250,42744.6,13977.0,3.0582
1732,346,0.2000,53537.3,18323.7,2.9217
1732,433,0.2500,61698.8,19774.7,3.1201
1732,577,0.3333,68317.6,24651.0,2.7714
1732,693,0.4000,77145.9,27652.8,2.7898
1732,866,0.5000,80993.3,28988.0,2.7940
1732,1126,0.6500,95128.2,34274.3,2.7755
1732,1386,0.8000,97582.2,41006.1,2.3797
1732,1732,1.0000,111787.1,44147.9,2.5321
1736,217,0.1250,42669.4,13936.2,3.0618
1736,347,0.2000,53622.6,18744.3,2.8607
1736,434,0.2500,61832.0,20284.1,3.0483
1736,579,0.3333,68683.1,24627.0,2.7889
1736,694,0.4000,79627.0,27704.9,2.8741
1736,868,0.5000,81295.2,29005.0,2.8028
1736,1128,0.6500,95449.0,34472.8,2.7688
1736,1389,0.8000,98187.6,40991.9,2.3953
1736,1736,1.0000,111545.4,43981.6,2.5362
1740,218,0.1250,42764.3,13752.3,3.1096
1740,348,0.2000,53852.8,18832.8,2.8595
1740,435,0.2500,61909.0,20345.0,3.0430
1740,580,0.3333,68491.7,24621.1,2.7818
1740,696,0.4000,79429.5,27879.0,2.8491
1740,870,0.5000,81570.1,29050.2,2.8079
1740,1131,0.6500,95507.9,34462.5,2.7714
1740,1392,0.8000,98288.0,41160.1,2.3879
1740,1740,1.0000,112198.5,44395.7,2.5272
1744,218,0.1250,42838.1,13748.5,3.1158
1744,349,0.2000,54772.6,18953.1,2.8899
1744,436,0.2500,61914.0,19920.5,3.1081
1744,581,0.3333,68527.3,24715.9,2.7726
1744,698,0.4000,77682.3,28052.6,2.7692
1744,872,0.5000,81464.6,29712.4,2.7418
1744,1134,0.6500,96874.1,34476.6,2.8099
1744,1395,0.8000,98559.2,40824.3,2.4142
1744,1744,1.0000,112047.5,43959.2,2.5489
1748,219,0.1250,43012.9,13722.8,3.1344
1748,350,0.2000,54914.8,19094.7,2.8759
1748,437,0.2500,62166.3,19966.0,3.1136
1748,583,0.3333,69245.1,24810.3,2.7910
1748,699,0.4000,80429.9,28243.1,2.8478
1748,874,0.5000,83368.4,29498.8,2.8262
1748,1136,0.6500,97669.7,34662.5,2.8177
1748,1398,0.8000,98760.5,40855.2,2.4173
1748,1748,1.0000,113976.2,44198.2,2.5787
1752,219,0.1250,43100.0,13800.6,3.1230
1752,350,0.2000,54933.2,18747.8,2.9301
1752,438,0.2500,63372.6,20533.5,3.0863
1752,584,0.3333,70688.6,25422.4,2.7806
1752,701,0.4000,80915.5,28743.0,2.8151
1752,876,0.5000,84711.9,30173.9,2.8075
1752,1139,0.6500,99266.7,35705.1,2.7802
1752,1402,0.8000,102092.6,41629.6,2.4524
1752,1752,1.0000,116515.2,45091.9,2.5839
1756,220,0.1250,44233.3,14016.9,3.1557
1756,351,0.2000,54725.9,18394.8,2.9751
1756,439,0.2500,63227.9,19903.6,3.1767
1756,585,0.3333,70246.1,25077.0,2.8012
1756,702,0.4000,80725.8,28431.2,2.8393
1756,878,0.5000,83609.8,29410.4,2.8429
1756,1141,0.6500,97652.1,35134.6,2.7794
1756,1405,0.8000,100143.1,41331.2,2.4229
1756,1756,1.0000,114864.2,44563.4,2.5775
1760,220,0.1250,44401.6,14190.5,3.1290
1760,352,0.2000,55319.9,19741.0,2.8023
1760,440,0.2500,63294.7,20136.7,3.1433
1760,587,0.3333,70519.1,25548.3,2.7602
1760,704,0.4000,80932.0,28167.1,2.8733
1760,880,0.5000,83682.0,29538.9,2.8329
1760,1144,0.6500,97787.6,35276.8,2.7720
1760,1408,0.8000,100554.5,41478.2,2.4243
1760,1760,1.0000,114880.1,44767.3,2.5662
1764,221,0.1250,44580.2,14075.7,3.1672
1764,353,0.2000,55253.7,19795.9,2.7912
1764,441,0.2500,63399.0,20440.0,3.1017
1764,588,0.3333,70662.3,25356.5,2.7868
1764,706,0.4000,79913.4,28189.1,2.8349
1764,882,0.5000,83929.7,29457.0,2.8492
1764,1147,0.6500,97886.6,35347.9,2.7692
1764,1411,0.8000,100520.0,42028.3,2.3917
1764,1764,1.0000,115295.4,44871.9,2.5694
1768,221,0.1250,44702.0,13953.4,3.2037
