n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
204,1162.617284,945.732500,5.699104333,4.635943627,1.229330
205,1170.379630,957.807398,5.709168925,4.672231210,1.221936
206,1185.720313,962.239796,5.755923847,4.671066970,1.232250
207,1191.266614,970.317010,5.754911178,4.687521789,1.227709
208,1209.736378,960.740434,5.816040280,4.618944393,1.259171
209,1216.107372,971.135309,5.818695559,4.646580427,1.252253
210,1232.988636,993.165132,5.871374459,4.729357769,1.241474
211,1239.138158,1009.887097,5.872692691,4.786194771,1.227007
212,1251.576667,1027.854620,5.903663522,4.848370847,1.217659
213,1261.926667,1019.281250,5.924538341,4.785357981,1.238055
214,1276.191723,1021.685462,5.963512724,4.774231131,1.249104
215,1287.253425,1038.853709,5.987225231,4.831877715,1.239109
216,1302.753472,1054.172753,6.031266075,4.880429411,1.235806
217,1307.128472,1053.181944,6.023633513,4.853373016,1.241123
218,1331.611796,1059.973315,6.108310990,4.862262911,1.256269
219,1336.577465,1079.383621,6.103093447,4.928692332,1.238278
220,1348.028571,1097.690407,6.127402597,4.989501850,1.228059
221,1356.724107,1096.425872,6.139023109,4.961203041,1.237406
222,1372.112319,1098.729651,6.180686121,4.949232663,1.248817
223,1383.034926,1111.250735,6.201950343,4.983187154,1.244575
224,1399.666045,1104.317647,6.248509128,4.929989496,1.267449
225,1407.688433,1117.285714,6.256393035,4.965714286,1.259918
226,1426.667614,1141.176205,6.312688556,5.049452234,1.250173
227,1433.627841,1151.419207,6.315541149,5.072331310,1.245096
228,1450.279808,1174.728125,6.360876350,5.152316338,1.234566
229,1458.683654,1170.278549,6.369797615,5.110386679,1.246441
230,1472.873047,1184.798438,6.403795856,5.151297554,1.243142
231,1482.325195,1188.854430,6.416992188,5.146555976,1.246852
232,1501.509921,1205.730769,6.472025520,5.197115385,1.245311
233,1507.421627,1203.166139,6.469620717,5.163803173,1.252879
234,1528.419355,1216.691506,6.531706645,5.199536352,1.256209
235,1536.959016,1234.434211,6.540251134,5.252911534,1.245072
236,1553.045082,1255.660000,6.580699500,5.320593220,1.236836
237,1564.554167,1251.168333,6.601494374,5.279191280,1.250475
238,1580.064583,1267.062500,6.638926821,5.323792017,1.247030
239,1590.319915,1265.426667,6.654058223,5.294672245,1.256746
240,1605.626059,1263.526667,6.690108581,5.264694444,1.270750
241,1617.049569,1275.018581,6.709749249,5.290533531,1.268256
242,1637.750000,1297.784247,6.767561983,5.362744821,1.261959
243,1645.440789,1307.527778,6.771361274,5.380772748,1.258437
244,1659.639254,1331.048415,6.801800223,5.455116457,1.246866
245,1670.254386,1331.250880,6.817364841,5.433677062,1.254650
246,1688.316964,1329.526408,6.863077091,5.404578896,1.269863
247,1701.195312,1347.929464,6.887430415,5.457204309,1.262080
248,1717.785227,1357.777679,6.926553336,5.474909994,1.265145
249,1729.432955,1368.778986,6.945513874,5.497104359,1.263486
250,1745.430556,1386.472426,6.981722222,5.545889706,1.258900
251,1754.851852,1399.889925,6.991441641,5.577250699,1.253564
252,1776.476415,1412.623134,7.049509584,5.605647358,1.257573
253,1781.227594,1419.152052,7.040425274,5.609296649,1.255135
254,1797.654481,1429.300189,7.077379847,5.627166100,1.257717
255,1814.161058,1441.165720,7.114357089,5.651630273,1.258815
256,1828.764423,1427.823864,7.143611028,5.577436967,1.280805
