n,basecase_ns,karatsuba_ns,basecase_ns_per_limb,karatsuba_ns_per_limb,speedup_base_over_karatsuba
244,1652.896930,1369.955616,6.774167745,5.614572196,1.206533
245,1655.944079,1375.816123,6.758955424,5.615576013,1.203609
246,1679.823661,1386.049632,6.828551466,5.634348099,1.211951
247,1687.401786,1390.892463,6.831586177,5.631143576,1.213179
248,1709.684091,1395.065257,6.893887463,5.625263134,1.225523
249,1717.410227,1401.083022,6.897229828,5.626839447,1.225773
250,1730.989773,1408.322761,6.923959091,5.633291045,1.229114
251,1742.362269,1415.887127,6.941682345,5.640984569,1.230580
252,1762.281250,1421.621212,6.993179563,5.641354016,1.239628
253,1770.096698,1426.507576,6.996429637,5.638369865,1.240860
254,1791.510613,1439.063447,7.053191391,5.665604122,1.244914
255,1801.215802,1443.992308,7.063591380,5.662714932,1.247386
256,1817.212740,1445.838462,7.098487267,5.647806490,1.256857
