an,bn,ratio,gmp_ns,simd_ns,speedup
1364,546,0.4000,56025.5,20411.3,2.7448
1364,682,0.5000,58820.1,21398.9,2.7487
1364,887,0.6500,70898.1,25830.5,2.7447
1364,1091,0.8000,73480.4,34112.2,2.1541
1364,1364,1.0000,79598.7,32218.0,2.4706
1368,171,0.1250,29512.7,10586.4,2.7878
1368,274,0.2000,38106.7,14968.3,2.5458
1368,342,0.2500,41822.8,15436.9,2.7093
1368,456,0.3333,50876.7,17193.7,2.9590
1368,547,0.4000,56685.4,20360.6,2.7841
1368,684,0.5000,59062.8,21399.6,2.7600
1368,889,0.6500,71283.5,25915.4,2.7506
1368,1094,0.8000,73998.2,34257.3,2.1601
1368,1368,1.0000,79600.7,32456.3,2.4526
1372,172,0.1250,30484.7,10466.9,2.9125
1372,274,0.2000,38116.3,15060.5,2.5309
1372,343,0.2500,42127.9,15297.6,2.7539
1372,457,0.3333,51663.6,17277.9,2.9901
1372,549,0.4000,56281.3,20777.8,2.7087
1372,686,0.5000,59067.7,21988.4,2.6863
1372,892,0.6500,71603.9,26240.0,2.7288
1372,1098,0.8000,73936.4,34079.8,2.1695
1372,1372,1.0000,80127.5,32368.7,2.4755
1376,172,0.1250,30500.7,10431.6,2.9239
1376,275,0.2000,38170.8,15226.6,2.5068
1376,344,0.2500,42060.3,15300.2,2.7490
1376,459,0.3333,51657.0,17246.2,2.9953
1376,550,0.4000,56889.2,20544.8,2.7690
1376,688,0.5000,59305.5,21881.1,2.7104
1376,894,0.6500,71884.3,26334.2,2.7297
1376,1101,0.8000,74415.3,33994.3,2.1891
1376,1376,1.0000,80210.9,32751.4,2.4491
1380,173,0.1250,30603.3,10356.2,2.9551
1380,276,0.2000,38208.8,15318.3,2.4943
1380,345,0.2500,42406.7,15164.0,2.7965
1380,460,0.3333,51933.2,17179.1,3.0230
1380,552,0.4000,56981.4,20812.5,2.7379
1380,690,0.5000,59461.5,22219.8,2.6761
1380,897,0.6500,71762.7,26720.3,2.6857
1380,1104,0.8000,74352.0,34187.8,2.1748
1380,1380,1.0000,79996.8,33071.4,2.4189
1384,173,0.1250,30680.1,10426.4,2.9425
1384,277,0.2000,39340.9,14999.9,2.6228
1384,346,0.2500,42453.4,15665.3,2.7100
1384,461,0.3333,52010.7,17235.8,3.0176
1384,554,0.4000,55657.9,20900.6,2.6630
1384,692,0.5000,58425.0,22116.2,2.6417
1384,900,0.6500,72602.4,26707.6,2.7184
1384,1107,0.8000,74983.7,34696.2,2.1611
1384,1384,1.0000,80072.5,33125.8,2.4172
1388,174,0.1250,30683.0,10697.7,2.8682
1388,278,0.2000,39311.7,15523.1,2.5325
1388,347,0.2500,42502.0,15093.7,2.8159
1388,463,0.3333,52575.0,17312.8,3.0368
1388,555,0.4000,57520.0,20849.6,2.7588
1388,694,0.5000,58693.9,22296.7,2.6324
1388,902,0.6500,73324.0,26598.9,2.7567
1388,1110,0.8000,74798.4,35729.1,2.0935
1388,1388,1.0000,81800.5,33178.6,2.4655
1392,174,0.1250,30640.1,10646.2,2.8780
1392,278,0.2000,39300.3,15486.1,2.5378
1392,348,0.2500,42641.8,15320.4,2.7833
1392,464,0.3333,52657.0,17281.3,3.0470
1392,557,0.4000,56079.8,21060.8,2.6628
1392,696,0.5000,58654.2,22306.9,2.6294
1392,905,0.6500,73468.4,26646.9,2.7571
1392,1114,0.8000,75612.5,35566.3,2.1260
1392,1392,1.0000,81917.4,33008.5,2.4817
1396,175,0.1250,30808.4,10653.8,2.8918
1396,279,0.2000,39295.6,15552.4,2.5267
1396,349,0.2500,43474.4,15277.5,2.8456
1396,465,0.3333,52702.1,17356.6,3.0364
1396,558,0.4000,58380.1,21227.4,2.7502
1396,698,0.5000,59160.6,22505.0,2.6288
1396,907,0.6500,73508.1,26731.7,2.7498
1396,1117,0.8000,75676.5,35397.3,2.1379
1396,1396,1.0000,82171.7,33032.8,2.4876
1400,175,0.1250,30801.7,10656.4,2.8904
1400,280,0.2000,39581.1,15548.0,2.5457
1400,350,0.2500,43651.0,15474.1,2.8209
1400,467,0.3333,53440.5,17021.2,3.1396
1400,560,0.4000,58644.8,21512.3,2.7261
1400,700,0.5000,59585.4,22561.6,2.6410
1400,910,0.6500,74247.9,26754.6,2.7751
1400,1120,0.8000,75973.3,35416.6,2.1451
1400,1400,1.0000,82119.7,32913.6,2.4950
1404,176,0.1250,31329.9,10752.3,2.9138
1404,281,0.2000,39755.3,15417.5,2.5786
1404,351,0.2500,43874.0,15261.6,2.8748
1404,468,0.3333,53658.4,17055.4,3.1461
1404,562,0.4000,57208.6,21242.0,2.6932
1404,702,0.5000,59964.8,22314.9,2.6872
1404,913,0.6500,74623.2,26894.8,2.7746
1404,1123,0.8000,76155.3,35574.7,2.1407
1404,1404,1.0000,83302.1,32586.8,2.5563
1408,176,0.1250,31326.3,10758.8,2.9117
1408,282,0.2000,39965.5,15579.8,2.5652
1408,352,0.2500,43934.1,15437.4,2.8460
1408,469,0.3333,53632.7,17334.2,3.0940
1408,563,0.4000,58962.0,21407.4,2.7543
1408,704,0.5000,59488.9,22302.0,2.6674
1408,915,0.6500,74843.0,27134.8,2.7582
1408,1126,0.8000,75810.5,35820.2,2.1164
1408,1408,1.0000,82658.3,33142.2,2.4940
1412,177,0.1250,31035.4,10812.4,2.8704
1412,282,0.2000,39894.0,15676.0,2.5449
1412,353,0.2500,43928.0,15512.8,2.8317
1412,471,0.3333,53824.2,17551.6,3.0666
1412,565,0.4000,57965.7,21370.6,2.7124
1412,706,0.5000,60648.9,22490.0,2.6967
1412,918,0.6500,74952.0,27352.4,2.7402
1412,1130,0.8000,75225.4,35688.9,2.1078
1412,1412,1.0000,83969.0,33277.9,2.5233
1416,177,0.1250,30909.1,10813.7,2.8583
1416,283,0.2000,39905.1,15634.5,2.5524
1416,354,0.2500,44197.9,15422.9,2.8657
1416,472,0.3333,53815.9,17859.4,3.0133
1416,566,0.4000,59355.5,21456.2,2.7664
1416,708,0.5000,60818.8,22486.2,2.7047
1416,920,0.6500,74906.6,27489.0,2.7250
1416,1133,0.8000,75278.7,35709.4,2.1081
1416,1416,1.0000,84277.5,34046.0,2.4754
1420,178,0.1250,32217.1,10805.6,2.9815
1420,284,0.2000,40120.5,15739.4,2.5490
1420,355,0.2500,44117.1,15614.2,2.8255
1420,473,0.3333,54015.6,18167.7,2.9732
1420,568,0.4000,59860.0,21595.9,2.7718
1420,710,0.5000,61076.2,22813.4,2.6772
1420,923,0.6500,76020.5,27352.4,2.7793
1420,1136,0.8000,75622.0,36264.6,2.0853
1420,1420,1.0000,84782.5,34401.5,2.4645
1424,178,0.1250,32113.3,10760.3,2.9844
1424,285,0.2000,40105.9,15865.2,2.5279
1424,356,0.2500,44205.5,15744.7,2.8076
1424,475,0.3333,54407.1,18207.4,2.9882
1424,570,0.4000,58757.4,21908.1,2.6820
1424,712,0.5000,61421.0,23051.7,2.6645
1424,926,0.6500,76696.8,27597.5,2.7791
1424,1139,0.8000,75753.0,36160.9,2.0949
1424,1424,1.0000,84953.2,34709.8,2.4475
1428,179,0.1250,32286.4,10702.0,3.0169
1428,286,0.2000,41068.1,16005.4,2.5659
1428,357,0.2500,44281.8,15908.3,2.7836
1428,476,0.3333,54463.4,18203.4,2.9919
1428,571,0.4000,60013.3,21878.6,2.7430
1428,714,0.5000,61572.2,23018.9,2.6749
1428,928,0.6500,76749.6,27486.0,2.7923
1428,1142,0.8000,75453.0,35433.4,2.1294
1428,1428,1.0000,84612.1,34582.2,2.4467
1432,179,0.1250,32210.4,10678.4,3.0164
1432,286,0.2000,41101.1,14812.9,2.7747
1432,358,0.2500,45204.3,15757.3,2.8688
1432,477,0.3333,54611.9,18178.7,3.0042
1432,573,0.4000,58766.8,21777.0,2.6986
1432,716,0.5000,61760.7,23025.2,2.6823
1432,931,0.6500,76842.3,27422.1,2.8022
1432,1146,0.8000,75417.4,35705.4,2.1122
1432,1432,1.0000,84615.6,34955.5,2.4207
1436,180,0.1250,32279.5,10703.7,3.0157
1436,287,0.2000,41113.8,16086.5,2.5558
1436,359,0.2500,45261.0,15786.3,2.8671
1436,479,0.3333,54372.9,18468.7,2.9441
1436,574,0.4000,61065.9,22025.5,2.7725
1436,718,0.5000,62186.8,23232.0,2.6768
1436,933,0.6500,76973.5,27107.7,2.8395
1436,1149,0.8000,76494.3,36681.7,2.0854
1436,1436,1.0000,86354.7,34949.8,2.4708
1440,180,0.1250,32253.9,10673.2,3.0220
1440,288,0.2000,41134.0,16052.2,2.5625
1440,360,0.2500,45255.4,15842.3,2.8566
1440,480,0.3333,54274.7,18793.2,2.8880
1440,576,0.4000,61026.1,21909.6,2.7854
1440,720,0.5000,62314.5,23023.0,2.7066
1440,936,0.6500,77317.4,27159.3,2.8468
1440,1152,0.8000,76633.0,36724.5,2.0867
1440,1440,1.0000,86480.9,35068.2,2.4661
1444,181,0.1250,32720.8,10988.2,2.9778
1444,289,0.2000,41453.2,16106.2,2.5737
1444,361,0.2500,45726.8,15688.3,2.9147
1444,481,0.3333,54487.6,20485.2,2.6599
1444,578,0.4000,59652.4,21967.7,2.7155
1444,722,0.5000,62447.5,23154.9,2.6969
1444,939,0.6500,77443.6,27527.5,2.8133
1444,1155,0.8000,76296.9,36365.5,2.0981
1444,1444,1.0000,86442.5,35267.9,2.4510
1448,181,0.1250,32681.7,10945.6,2.9858
1448,290,0.2000,41408.4,16124.6,2.5680
1448,362,0.2500,45646.9,15715.2,2.9046
1448,483,0.3333,54444.2,18792.4,2.8971
1448,579,0.4000,61488.7,21952.2,2.8010
1448,724,0.5000,62778.0,23007.8,2.7286
1448,941,0.6500,77802.1,28005.4,2.7781
1448,1158,0.8000,76571.7,37059.2,2.0662
1448,1448,1.0000,86858.7,35246.2,2.4643
1452,182,0.1250,32903.0,10703.3,3.0741
1452,290,0.2000,41688.9,15613.5,2.6701
1452,363,0.2500,45876.2,15614.9,2.9380
1452,484,0.3333,54260.4,18646.8,2.9099
1452,581,0.4000,60010.3,21703.9,2.7650
1452,726,0.5000,62872.9,22933.8,2.7415
1452,944,0.6500,78012.3,28297.3,2.7569
1452,1162,0.8000,76562.4,37001.7,2.0692
1452,1452,1.0000,86947.9,35370.1,2.4582
1456,182,0.1250,32943.2,10788.6,3.0535
1456,291,0.2000,41717.5,15730.6,2.6520
1456,364,0.2500,46006.0,15454.5,2.9769
1456,485,0.3333,54231.8,18917.2,2.8668
1456,582,0.4000,62157.6,21648.8,2.8712
1456,728,0.5000,63036.0,22639.6,2.7843
1456,946,0.6500,78676.9,28654.0,2.7458
1456,1165,0.8000,76711.6,37910.8,2.0235
1456,1456,1.0000,87064.9,35593.0,2.4461
1460,183,0.1250,33075.5,11254.1,2.9390
1460,292,0.2000,42065.8,15965.7,2.6348
1460,365,0.2500,46091.8,15899.6,2.8989
1460,487,0.3333,54458.0,18758.9,2.9031
1460,584,0.4000,62508.8,21816.5,2.8652
1460,730,0.5000,64122.4,22882.5,2.8022
1460,949,0.6500,79062.6,28722.9,2.7526
1460,1168,0.8000,76616.3,37250.4,2.0568
1460,1460,1.0000,88315.7,35998.4,2.4533
1464,183,0.1250,33062.0,11167.5,2.9606
1464,293,0.2000,42310.5,16185.0,2.6142
1464,366,0.2500,46229.9,16173.0,2.8585
1464,488,0.3333,54268.8,18845.8,2.8796
1464,586,0.4000,61072.9,22092.4,2.7644
1464,732,0.5000,63938.6,23209.8,2.7548
1464,952,0.6500,79100.9,28943.7,2.7329
1464,1171,0.8000,78313.1,37764.9,2.0737
1464,1464,1.0000,88029.5,36077.5,2.4400
1468,184,0.1250,33728.1,11705.8,2.8813
1468,294,0.2000,42537.2,16168.5,2.6309
1468,367,0.2500,47030.0,16167.7,2.9089
1468,489,0.3333,54703.7,19696.0,2.7774
1468,587,0.4000,63151.9,22428.3,2.8157
1468,734,0.5000,64216.2,23542.2,2.7277
1468,954,0.6500,79575.7,29064.6,2.7379
1468,1174,0.8000,78263.8,37524.4,2.0857
1468,1468,1.0000,88792.9,36007.2,2.4660
1472,184,0.1250,33819.2,11653.4,2.9021
1472,294,0.2000,42688.3,15922.0,2.6811
1472,368,0.2500,47165.7,16497.1,2.8590
1472,491,0.3333,54823.7,18933.2,2.8956
1472,589,0.4000,61557.0,22731.2,2.7080
1472,736,0.5000,64430.1,23850.3,2.7014
1472,957,0.6500,79442.9,28836.3,2.7550
1472,1178,0.8000,78567.5,38171.4,2.0583
1472,1472,1.0000,88689.3,36266.9,2.4455
1476,185,0.1250,33925.9,11603.7,2.9237
1476,295,0.2000,43084.3,16583.7,2.5980
1476,369,0.2500,47233.1,16820.9,2.8080
1476,492,0.3333,54848.6,19013.5,2.8847
1476,590,0.4000,63572.9,22993.9,2.7648
1476,738,0.5000,64569.2,24206.0,2.6675
1476,959,0.6500,79917.6,29212.2,2.7358
1476,1181,0.8000,78458.9,37431.9,2.0960
1476,1476,1.0000,88454.1,36415.4,2.4290
1480,185,0.1250,33974.1,11612.0,2.9258
1480,296,0.2000,43046.5,16793.1,2.5633
1480,370,0.2500,47722.3,17027.8,2.8026
1480,493,0.3333,55310.8,19329.2,2.8615
1480,592,0.4000,64007.7,23253.6,2.7526
1480,740,0.5000,64783.8,24580.4,2.6356
1480,962,0.6500,80666.0,29406.8,2.7431
1480,1184,0.8000,78315.1,38380.8,2.0405
1480,1480,1.0000,88550.4,36222.2,2.4446
1484,186,0.1250,34084.9,11379.5,2.9953
1484,297,0.2000,43173.3,17321.0,2.4925
1484,371,0.2500,47933.5,16735.1,2.8643
1484,495,0.3333,54505.5,19035.4,2.8634
1484,594,0.4000,60780.1,22999.7,2.6426
1484,742,0.5000,63754.2,24254.5,2.6285
1484,965,0.6500,79299.0,29046.7,2.7301
1484,1187,0.8000,77095.1,37374.4,2.0628
1484,1484,1.0000,88558.1,35919.6,2.4655
1488,186,0.1250,33341.1,11297.7,2.9511
1488,298,0.2000,42803.1,16620.2,2.5754
1488,372,0.2500,47083.8,16320.2,2.8850
1488,496,0.3333,54544.2,19018.3,2.8680
1488,595,0.4000,63305.0,23048.5,2.7466
1488,744,0.5000,63980.0,24019.9,2.6636
1488,967,0.6500,78870.1,29192.0,2.7018
1488,1190,0.8000,77262.0,38283.2,2.0182
1488,1488,1.0000,88609.4,35879.8,2.4696
1492,187,0.1250,33501.4,11483.1,2.9175
1492,298,0.2000,43049.4,15652.2,2.7504
1492,373,0.2500,47169.0,16430.0,2.8709
1492,497,0.3333,54616.9,19804.4,2.7578
1492,597,0.4000,61187.8,22600.5,2.7074
1492,746,0.5000,64223.1,23899.7,2.6872
1492,970,0.6500,78047.9,29171.7,2.6755
1492,1194,0.8000,78209.8,37582.0,2.0810
1492,1492,1.0000,88999.3,36305.7,2.4514
1496,187,0.1250,33592.4,11422.4,2.9409
1496,299,0.2000,43130.8,15777.7,2.7337
1496,374,0.2500,47302.0,16574.1,2.8540
1496,499,0.3333,54612.5,19162.4,2.8500
1496,598,0.4000,63797.2,23010.7,2.7725
1496,748,0.5000,64497.8,24162.8,2.6693
1496,972,0.6500,78085.8,29411.2,2.6550
1496,1197,0.8000,78181.4,38014.0,2.0566
1496,1496,1.0000,89030.6,36470.4,2.4412
1500,188,0.1250,33812.8,11430.5,2.9581
1500,300,0.2000,43312.4,16851.1,2.5703
1500,375,0.2500,47567.5,16624.5,2.8613
1500,500,0.3333,54983.6,19376.9,2.8376
1500,600,0.4000,63822.1,23144.6,2.7575
1500,750,0.5000,64674.6,24346.5,2.6564
1500,975,0.6500,77627.0,29538.9,2.6280
1500,1200,0.8000,78606.2,37462.2,2.0983
1500,1500,1.0000,89402.9,36798.0,2.4296
1504,188,0.1250,33741.5,11403.6,2.9589
1504,301,0.2000,43289.6,16861.5,2.5674
1504,376,0.2500,48613.6,16606.2,2.9274
1504,501,0.3333,54688.6,19495.4,2.8052
1504,602,0.4000,61693.5,23037.4,2.6780
1504,752,0.5000,64814.9,24259.7,2.6717
1504,978,0.6500,77340.4,29803.1,2.5950
1504,1203,0.8000,78583.7,38027.5,2.0665
1504,1504,1.0000,89396.5,36626.2,2.4408
1508,189,0.1250,33615.2,11431.6,2.9405
1508,302,0.2000,43445.6,16693.4,2.6026
1508,377,0.2500,48592.6,16509.9,2.9432
1508,503,0.3333,55415.0,19336.5,2.8658
1508,603,0.4000,64629.4,23067.9,2.8017
1508,754,0.5000,65930.4,24074.0,2.7387
1508,980,0.6500,77663.6,29688.8,2.6159
1508,1206,0.8000,78606.4,37417.0,2.1008
1508,1508,1.0000,90381.4,36902.2,2.4492
1512,189,0.1250,33650.9,11440.7,2.9413
1512,302,0.2000,43519.4,15979.9,2.7234
1512,378,0.2500,48602.8,16863.5,2.8821
1512,504,0.3333,55393.2,19513.0,2.8388
1512,605,0.4000,62579.0,23267.6,2.6895
1512,756,0.5000,65696.0,24446.0,2.6874
1512,983,0.6500,77624.6,29906.1,2.5956
1512,1210,0.8000,78624.4,38212.5,2.0576
1512,1512,1.0000,90622.0,37096.6,2.4429
1516,190,0.1250,34797.3,11407.9,3.0503
1516,303,0.2000,43650.5,16018.6,2.7250
1516,379,0.2500,49102.8,16898.3,2.9058
1516,505,0.3333,56362.4,19631.8,2.8710
1516,606,0.4000,65786.5,23555.9,2.7928
1516,758,0.5000,66517.3,24779.8,2.6843
1516,985,0.6500,78421.2,30073.0,2.6077
1516,1213,0.8000,80292.8,38524.7,2.0842
1516,1516,1.0000,91261.2,37523.4,2.4321
1520,190,0.1250,34771.7,11457.5,3.0349
1520,304,0.2000,44248.1,17019.0,2.5999
1520,380,0.2500,49038.0,16808.6,2.9174
1520,507,0.3333,56446.6,19491.1,2.8960
1520,608,0.4000,65189.3,23229.0,2.8064
1520,760,0.5000,66095.3,24586.4,2.6883
1520,988,0.6500,79552.5,29643.7,2.6836
1520,1216,0.8000,80474.8,38866.9,2.0705
1520,1520,1.0000,91280.2,37295.7,2.4475
1524,191,0.1250,34891.9,11789.9,2.9595
1524,305,0.2000,44466.6,17038.8,2.6097
1524,381,0.2500,49301.3,17123.4,2.8792
1524,508,0.3333,56597.5,20216.9,2.7995
1524,610,0.4000,63316.0,23528.7,2.6910
1524,762,0.5000,66398.9,24762.0,2.6815
1524,991,0.6500,80661.0,29860.7,2.7012
1524,1219,0.8000,80770.2,39121.7,2.0646
1524,1524,1.0000,92425.3,37260.4,2.4805
1528,191,0.1250,34918.4,11787.0,2.9625
1528,306,0.2000,44754.9,17109.1,2.6158
1528,382,0.2500,49797.9,17247.5,2.8872
1528,509,0.3333,56923.5,20395.7,2.7910
1528,611,0.4000,66075.5,23686.8,2.7896
1528,764,0.5000,66323.6,25061.3,2.6465
1528,993,0.6500,80617.4,30329.8,2.6580
1528,1222,0.8000,80612.7,38583.5,2.0893
1528,1528,1.0000,91255.4,37381.5,2.4412
1532,192,0.1250,34848.5,11704.9,2.9773
1532,306,0.2000,44397.8,16212.4,2.7385
1532,383,0.2500,49545.7,17413.6,2.8452
1532,511,0.3333,56688.5,19982.0,2.8370
1532,613,0.4000,64168.7,23800.0,2.6962
1532,766,0.5000,67498.0,25271.7,2.6709
1532,996,0.6500,81018.8,30400.0,2.6651
1532,1226,0.8000,80759.3,38657.9,2.0891
1532,1532,1.0000,93405.3,38262.4,2.4412
1536,192,0.1250,34882.2,11695.8,2.9824
1536,307,0.2000,44587.2,16267.8,2.7408
1536,384,0.2500,49356.6,17256.9,2.8601
1536,512,0.3333,56665.8,20263.7,2.7964
1536,614,0.4000,66373.3,23907.4,2.7763
1536,768,0.5000,67641.7,25449.0,2.6579
1536,998,0.6500,80708.1,30298.3,2.6638
1536,1229,0.8000,80941.7,38692.3,2.0919
1536,1536,1.0000,93488.3,38168.8,2.4493
1540,193,0.1250,35472.2,11638.1,3.0479
1540,308,0.2000,44643.0,17317.2,2.5780
1540,385,0.2500,50561.1,17153.4,2.9476
1540,513,0.3333,57363.5,20279.1,2.8287
1540,616,0.4000,66608.5,23880.7,2.7892
1540,770,0.5000,67891.8,25198.7,2.6943
1540,1001,0.6500,80863.5,30875.2,2.6190
1540,1232,0.8000,80878.7,38413.2,2.1055
1540,1540,1.0000,93578.7,39079.9,2.3945
1544,193,0.1250,35653.5,11655.9,3.0588
1544,309,0.2000,44923.9,17583.8,2.5548
1544,386,0.2500,50579.3,17305.6,2.9227
1544,515,0.3333,57447.2,20143.0,2.8520
1544,618,0.4000,64609.4,23828.2,2.7115
1544,772,0.5000,67791.5,25356.1,2.6736
1544,1004,0.6500,80704.0,30675.8,2.6309
1544,1235,0.8000,82774.3,38419.8,2.1545
1544,1544,1.0000,93784.1,38304.1,2.4484
1548,194,0.1250,36567.0,11867.6,3.0812
1548,310,0.2000,45924.1,17420.4,2.6362
1548,387,0.2500,51344.7,17364.5,2.9569
1548,516,0.3333,58333.2,20638.5,2.8264
1548,619,0.4000,68616.9,24185.8,2.8371
1548,774,0.5000,69111.3,25756.5,2.6833
1548,1006,0.6500,82792.0,31319.0,2.6435
1548,1238,0.8000,83978.0,39090.9,2.1483
1548,1548,1.0000,95897.3,39670.8,2.4173
1552,194,0.1250,36296.5,12123.8,2.9938
1552,310,0.2000,45832.6,16171.6,2.8341
1552,388,0.2500,51929.6,17409.5,2.9828
1552,517,0.3333,58477.0,20281.7,2.8832
1552,621,0.4000,66316.6,24149.0,2.7461
1552,776,0.5000,69358.0,25737.2,2.6949
1552,1009,0.6500,82955.8,31251.1,2.6545
1552,1242,0.8000,84433.9,39436.4,2.1410
1552,1552,1.0000,95593.5,39129.6,2.4430
1556,195,0.1250,36470.5,11989.4,3.0419
1556,311,0.2000,45949.8,15836.4,2.9015
1556,389,0.2500,52042.5,17517.9,2.9708
1556,519,0.3333,58471.1,20464.2,2.8572
1556,622,0.4000,68463.9,24339.7,2.8128
1556,778,0.5000,70301.8,25771.6,2.7279
1556,1011,0.6500,83304.7,31629.8,2.6337
1556,1245,0.8000,84596.1,38704.4,2.1857
1556,1556,1.0000,96930.3,38599.2,2.5112
1560,195,0.1250,36633.0,12102.4,3.0269
1560,312,0.2000,46100.8,15752.6,2.9265
1560,390,0.2500,52398.7,17384.7,3.0141
1560,520,0.3333,59341.4,20115.3,2.9501
1560,624,0.4000,68787.0,24139.7,2.8495
1560,780,0.5000,70357.1,25612.4,2.7470
1560,1014,0.6500,83402.2,32178.7,2.5918
1560,1248,0.8000,84851.0,38517.0,2.2030
1560,1560,1.0000,97028.4,39324.0,2.4674
1564,196,0.1250,37274.0,12138.6,3.0707
1564,313,0.2000,46934.6,17987.0,2.6094
1564,391,0.2500,52121.8,17775.7,2.9322
1564,521,0.3333,59942.4,20622.4,2.9067
1564,626,0.4000,67462.2,24493.7,2.7543
1564,782,0.5000,70918.2,25819.9,2.7466
1564,1017,0.6500,83433.6,32016.4,2.6060
1564,1251,0.8000,85044.9,38959.0,2.1829
1564,1564,1.0000,97983.1,38858.2,2.5216
1568,196,0.1250,37336.2,12197.5,3.0610
1568,314,0.2000,47197.6,18247.2,2.5866
1568,392,0.2500,52415.4,17773.7,2.9490
1568,523,0.3333,60192.7,21157.6,2.8450
1568,627,0.4000,69432.4,24509.4,2.8329
1568,784,0.5000,71188.4,25986.7,2.7394
1568,1019,0.6500,83610.2,33350.4,2.5070
1568,1254,0.8000,86953.8,40202.1,2.1629
1568,1568,1.0000,97888.5,39866.2,2.4554
1572,197,0.1250,37584.3,12663.5,2.9679
1572,314,0.2000,47128.1,16541.1,2.8492
1572,393,0.2500,52460.5,17733.5,2.9583
1572,524,0.3333,60032.1,20931.7,2.8680
1572,629,0.4000,67850.0,24828.0,2.7328
1572,786,0.5000,71087.9,25931.2,2.7414
1572,1022,0.6500,83425.7,32723.7,2.5494
1572,1258,0.8000,86549.2,39689.7,2.1806
1572,1572,1.0000,98264.8,40290.0,2.4389
1576,197,0.1250,37506.5,12658.8,2.9629
1576,315,0.2000,47112.7,16497.1,2.8558
1576,394,0.2500,53733.7,17913.4,2.9996
1576,525,0.3333,60211.5,22013.5,2.7352
1576,630,0.4000,70294.2,25144.5,2.7956
1576,788,0.5000,71456.0,26312.0,2.7157
1576,1024,0.6500,85509.6,32178.7,2.6573
1576,1261,0.8000,86770.5,39595.4,2.1914
1576,1576,1.0000,98270.5,40256.9,2.4411
1580,198,0.1250,37576.8,12570.4,2.9893
1580,316,0.2000,47626.7,16924.3,2.8141
1580,395,0.2500,53815.6,18511.4,2.9072
1580,527,0.3333,60095.2,21433.9,2.8037
1580,632,0.4000,70369.5,25150.5,2.7979
1580,790,0.5000,71338.1,26474.8,2.6946
1580,1027,0.6500,86007.8,32054.6,2.6832
1580,1264,0.8000,86792.1,40733.0,2.1308
1580,1580,1.0000,99084.4,41003.1,2.4165
1584,198,0.1250,37628.5,12562.8,2.9952
1584,317,0.2000,47728.4,18463.9,2.5850
1584,396,0.2500,53964.9,18577.1,2.9049
1584,528,0.3333,59822.0,21471.0,2.7862
1584,634,0.4000,67836.0,25408.6,2.6698
1584,792,0.5000,71202.7,26789.4,2.6579
1584,1030,0.6500,85854.7,32356.5,2.6534
1584,1267,0.8000,86652.7,41684.8,2.0788
1584,1584,1.0000,99277.0,40744.7,2.4366
1588,199,0.1250,37711.3,12532.4,3.0091
1588,318,0.2000,47890.5,18778.2,2.5503
1588,397,0.2500,54137.0,18249.4,2.9665
1588,529,0.3333,61073.0,21562.9,2.8323
1588,635,0.4000,70618.9,25484.7,2.7710
1588,794,0.5000,71498.7,27093.2,2.6390
1588,1032,0.6500,86244.7,34128.1,2.5271
1588,1270,0.8000,86911.0,42059.7,2.0664
1588,1588,1.0000,99814.1,41088.9,2.4292
1592,199,0.1250,37653.3,12710.0,2.9625
1592,318,0.2000,47924.0,17408.6,2.7529
1592,398,0.2500,54155.8,18248.3,2.9677
1592,531,0.3333,61056.7,21804.2,2.8002
1592,637,0.4000,68725.2,25274.6,2.7191
1592,796,0.5000,71989.3,26641.5,2.7022
1592,1035,0.6500,86336.5,32924.5,2.6223
1592,1274,0.8000,86810.9,42457.8,2.0446
1592,1592,1.0000,99929.3,40964.0,2.4394
1596,200,0.1250,37927.6,12599.1,3.0103
1596,319,0.2000,47886.8,17282.7,2.7708
1596,399,0.2500,54555.7,18360.6,2.9714
1596,532,0.3333,61291.8,22198.6,2.7611
1596,638,0.4000,70177.7,24835.0,2.8258
1596,798,0.5000,70785.4,26254.2,2.6962
1596,1037,0.6500,84884.9,31471.4,2.6972
1596,1277,0.8000,86797.9,41210.4,2.1062
1596,1596,1.0000,98612.0,40414.0,2.4400
1600,200,0.1250,37185.4,12544.4,2.9643
1600,320,0.2000,47286.9,16979.1,2.7850
1600,400,0.2500,53930.5,18061.5,2.9859
1600,533,0.3333,60322.2,23252.5,2.5942
1600,640,0.4000,70392.7,25144.2,2.7996
1600,800,0.5000,71104.7,26538.0,2.6794
1600,1040,0.6500,84847.5,31842.0,2.6646
1600,1280,0.8000,86682.0,41704.2,2.0785
1600,1600,1.0000,98487.8,43004.7,2.2902
1604,201,0.1250,37415.9,12578.7,2.9746
1604,321,0.2000,47534.6,18520.3,2.5666
1604,401,0.2500,53790.1,18149.4,2.9637
1604,535,0.3333,60301.9,22975.8,2.6246
1604,642,0.4000,68914.6,25290.8,2.7249
1604,802,0.5000,72265.3,26636.6,2.7130
1604,1043,0.6500,85647.8,32013.5,2.6754
1604,1283,0.8000,87225.6,41444.6,2.1046
1604,1604,1.0000,99758.0,43084.8,2.3154
1608,201,0.1250,37429.9,12590.1,2.9730
1608,322,0.2000,48549.0,18560.1,2.6158
1608,402,0.2500,53915.2,18255.9,2.9533
1608,536,0.3333,60411.2,23008.3,2.6256
1608,643,0.4000,71135.6,25335.4,2.8078
1608,804,0.5000,72300.1,26650.4,2.7129
1608,1045,0.6500,85703.7,33568.7,2.5531
1608,1286,0.8000,87348.2,41125.4,2.1239
